symbol,fold_id,model,feature,importance,abs_importance,tree_text
GBPUSD,12,logistic_primary,early_slope,0.10175946803425838,0.10175946803425838,
GBPUSD,12,logistic_primary,volatility_spike_flag,0.0,0.0,
GBPUSD,12,tree_snapshot,__tree_text__,,,"|--- early_mae <= 0.00
|   |--- class: 1
|--- early_mae >  0.00
|   |--- class: 0
"
GBPUSD,13,logistic_primary,tsmom_24,-0.13940169754312068,0.13940169754312068,
GBPUSD,13,logistic_primary,tsmom_48,0.4430964895763812,0.4430964895763812,
GBPUSD,13,logistic_primary,tsmom_72,-0.044655686300524564,0.044655686300524564,
GBPUSD,13,logistic_primary,tsmom_avg,0.07270491408564561,0.07270491408564561,
GBPUSD,13,logistic_primary,vr_6,-0.08481625355830961,0.08481625355830961,
GBPUSD,13,logistic_primary,vr_12,-0.24385257990884232,0.24385257990884232,
GBPUSD,13,logistic_primary,vr_24,-0.6887131021316558,0.6887131021316558,
GBPUSD,13,logistic_primary,ma_spread,0.19461517606617934,0.19461517606617934,
GBPUSD,13,logistic_primary,ma_slope,0.271563391913152,0.271563391913152,
GBPUSD,13,logistic_primary,adx_14,0.2445265766972824,0.2445265766972824,
GBPUSD,13,logistic_primary,adx_slope,0.6025661616164344,0.6025661616164344,
GBPUSD,13,logistic_primary,trend_variance_ratio,0.3873670681476737,0.3873670681476737,
GBPUSD,13,logistic_primary,range_ratio,-0.28806739630719536,0.28806739630719536,
GBPUSD,13,logistic_primary,atr_percentile,0.5991652749902019,0.5991652749902019,
GBPUSD,13,logistic_primary,atr_ratio,0.23337304127278352,0.23337304127278352,
GBPUSD,13,logistic_primary,atr_expansion_recent,-0.1927310530142709,0.1927310530142709,
GBPUSD,13,logistic_primary,breakout_strength_atr_mult,-0.18128982349721767,0.18128982349721767,
GBPUSD,13,logistic_primary,breakout_velocity,0.13624360446071246,0.13624360446071246,
GBPUSD,13,logistic_primary,early_return_1,-0.34486192026454765,0.34486192026454765,
GBPUSD,13,logistic_primary,early_return_3,-0.02588912422842196,0.02588912422842196,
GBPUSD,13,logistic_primary,early_volatility,-0.1722346601119012,0.1722346601119012,
GBPUSD,13,logistic_primary,early_range_expansion,-0.368617028933288,0.368617028933288,
GBPUSD,13,logistic_primary,early_mfe,0.5715919556073289,0.5715919556073289,
GBPUSD,13,logistic_primary,early_mae,-0.9106359272363539,0.9106359272363539,
GBPUSD,13,logistic_primary,early_slope,-0.23736076560060837,0.23736076560060837,
GBPUSD,13,logistic_primary,volatility_spike_flag,0.0,0.0,
GBPUSD,13,tree_snapshot,__tree_text__,,,"|--- early_mae <= 0.00
|   |--- class: 1
|--- early_mae >  0.00
|   |--- class: 0
"
GBPUSD,14,logistic_primary,tsmom_24,-0.2040329247707526,0.2040329247707526,
GBPUSD,14,logistic_primary,tsmom_48,0.08307240960672285,0.08307240960672285,
GBPUSD,14,logistic_primary,tsmom_72,0.1712844086868837,0.1712844086868837,
GBPUSD,14,logistic_primary,tsmom_avg,-0.011826053433784227,0.011826053433784227,
GBPUSD,14,logistic_primary,vr_6,-0.16017699808277575,0.16017699808277575,
GBPUSD,14,logistic_primary,vr_12,0.0669666853391582,0.0669666853391582,
GBPUSD,14,logistic_primary,vr_24,-0.8136557299289549,0.8136557299289549,
GBPUSD,14,logistic_primary,ma_spread,0.04191465733386115,0.04191465733386115,
GBPUSD,14,logistic_primary,ma_slope,0.09791300353398573,0.09791300353398573,
GBPUSD,14,logistic_primary,adx_14,0.6220177242074105,0.6220177242074105,
GBPUSD,14,logistic_primary,adx_slope,0.4033174578519372,0.4033174578519372,
GBPUSD,14,logistic_primary,trend_variance_ratio,0.36753096707347005,0.36753096707347005,
GBPUSD,14,logistic_primary,range_ratio,-0.3726223529313508,0.3726223529313508,
GBPUSD,14,logistic_primary,atr_percentile,0.3383805375419867,0.3383805375419867,
GBPUSD,14,logistic_primary,atr_ratio,-0.1290205627377771,0.1290205627377771,
GBPUSD,14,logistic_primary,atr_expansion_recent,-0.649862196745667,0.649862196745667,
GBPUSD,14,logistic_primary,breakout_strength_atr_mult,-0.4244143157638847,0.4244143157638847,
GBPUSD,14,logistic_primary,breakout_velocity,0.32504813627612617,0.32504813627612617,
GBPUSD,14,logistic_primary,early_return_1,-0.16129340560669336,0.16129340560669336,
GBPUSD,14,logistic_primary,early_return_3,-0.23793690315457652,0.23793690315457652,
GBPUSD,14,logistic_primary,early_volatility,-0.24535762377123063,0.24535762377123063,
GBPUSD,14,logistic_primary,early_range_expansion,-0.42984762118764624,0.42984762118764624,
GBPUSD,14,logistic_primary,early_mfe,0.4795952689378585,0.4795952689378585,
GBPUSD,14,logistic_primary,early_mae,-1.1031720721443983,1.1031720721443983,
GBPUSD,14,logistic_primary,early_slope,-0.039305462640098605,0.039305462640098605,
GBPUSD,14,logistic_primary,volatility_spike_flag,0.0,0.0,
GBPUSD,14,tree_snapshot,__tree_text__,,,"|--- early_mae <= 0.00
|   |--- class: 1
|--- early_mae >  0.00
|   |--- class: 0
"
